index,delta3_1,delta3_2,delta2_1,label
1919,367,259,108,stand
1920,375,267,108,stand
1921,367,267,100,stand
1922,367,275,92,stand
1923,350,258,92,stand
1924,341,258,83,stand
1925,341,258,83,stand
1926,341,258,83,stand
1927,358,258,100,stand
1928,358,258,100,stand
1929,358,258,100,stand
1930,358,258,100,stand
1931,358,241,117,stand
1932,367,250,117,stand
1933,359,250,109,stand
1934,359,259,100,stand
1935,350,250,100,stand
1936,350,250,100,stand
1937,350,241,109,stand
1938,359,250,109,stand
1939,367,250,117,stand
1940,367,250,117,stand
1941,367,250,117,stand
1942,359,250,109,stand
1943,359,250,109,stand
1944,359,250,109,stand
1945,359,250,109,stand
1946,359,242,117,stand
1947,350,233,117,stand
1948,350,233,117,stand
1949,350,241,109,stand
1950,359,250,109,stand
1951,367,250,117,stand
1952,367,242,125,stand
1953,358,233,125,stand
1954,350,233,117,stand
1955,350,241,109,stand
1956,350,241,109,stand
1957,358,241,117,stand
1958,358,241,117,stand
1959,367,250,117,stand
1960,359,250,109,stand
1961,359,250,109,stand
1962,359,250,109,stand
1963,367,250,117,stand
1964,367,250,117,stand
1965,367,250,117,stand
1966,359,250,109,stand
1967,359,242,117,stand
1968,359,242,117,stand
1969,359,242,117,stand
1970,359,250,109,stand
1971,359,250,109,stand
1972,359,250,109,stand
1973,359,242,117,stand
1974,359,242,117,stand
1975,367,242,125,stand
1976,367,250,117,stand
1977,375,258,117,stand
1978,367,258,109,stand
1979,367,258,109,stand
1980,350,241,109,stand
1981,358,241,117,stand
1982,358,241,117,stand
1983,367,250,117,stand
1984,367,250,117,stand
1985,367,250,117,stand
1986,358,241,117,stand
1987,341,241,100,stand
1988,341,250,91,stand
1989,350,259,91,stand
1990,359,259,100,stand
1991,359,259,100,stand
1992,350,250,100,stand
1993,358,250,108,stand
1994,358,241,117,stand
1995,367,250,117,stand
1996,367,250,117,stand
1997,367,259,108,stand
1998,367,259,108,stand
1999,359,259,100,stand
2000,359,250,109,stand
2001,359,250,109,stand
2002,367,250,117,stand
2003,367,250,117,stand
2004,367,250,117,stand
2005,359,250,109,stand
2006,359,259,100,stand
2007,350,250,100,stand
2008,358,250,108,stand
2009,358,241,117,stand
2010,358,241,117,stand
2011,350,241,109,stand
2012,350,241,109,stand
2013,359,250,109,stand
2014,367,250,117,stand
2015,367,250,117,stand
2016,375,258,117,stand
2017,375,258,117,stand
2018,375,258,117,stand
2019,367,250,117,stand
2020,367,250,117,stand
2021,367,250,117,stand
2022,367,250,117,stand
2023,359,250,109,stand
2024,359,242,117,stand
2025,367,250,117,stand
2026,375,250,125,stand
2027,375,258,117,stand
2028,367,250,117,stand
2029,367,250,117,stand
2030,367,242,125,stand
2031,375,250,125,stand
2032,367,250,117,stand
2033,367,258,109,stand
2034,359,250,109,stand
2035,367,250,117,stand
2036,367,250,117,stand
2037,367,250,117,stand
2038,359,250,109,stand
2039,359,242,117,stand
2040,367,250,117,stand
2041,358,250,108,stand
2042,358,258,100,stand
2043,350,250,100,stand
2044,359,250,109,stand
2045,359,250,109,stand
2046,359,250,109,stand
2047,350,250,100,stand
2048,350,250,100,stand
2049,350,250,100,stand
2050,359,250,109,stand
2051,359,250,109,stand
2052,359,250,109,stand
2053,350,250,100,stand
2054,350,250,100,stand
2055,350,250,100,stand
2056,359,250,109,stand
2057,359,250,109,stand
2058,359,250,109,stand
2059,359,250,109,stand
2060,359,242,117,stand
2061,359,242,117,stand
2062,350,242,108,stand
2063,350,250,100,stand
2064,350,250,100,stand
2065,359,250,109,stand
2066,359,250,109,stand
2067,359,250,109,stand
2068,359,250,109,stand
2069,359,250,109,stand
2070,359,250,109,stand
2071,367,250,117,stand
2072,367,250,117,stand
2073,367,250,117,stand
2074,367,250,117,stand
2075,367,250,117,stand
2076,367,250,117,stand
2077,359,250,109,stand
2078,359,259,100,stand
2079,359,259,100,stand
2080,367,259,108,stand
2081,367,250,117,stand
2082,367,250,117,stand
2083,367,250,117,stand
2084,367,242,125,stand
2085,358,233,125,stand
2086,358,233,125,stand
2087,358,241,117,stand
2088,358,241,117,stand
2089,350,241,109,stand
2090,350,241,109,stand
2091,359,250,109,stand
2092,367,250,117,stand
2093,367,250,117,stand
2094,367,250,117,stand
2095,367,250,117,stand
2096,367,250,117,stand
2097,358,241,117,stand
2098,350,241,109,stand
2099,350,241,109,stand
2100,359,250,109,stand
2101,367,250,117,stand
2102,367,259,108,stand
2103,358,250,108,stand
2104,358,250,108,stand
2105,358,241,117,stand
2106,375,258,117,stand
2107,375,258,117,stand
2108,375,258,117,stand
2109,367,250,117,stand
2110,359,250,109,stand
2111,359,250,109,stand
2112,359,250,109,stand
2113,367,250,117,stand
2114,367,250,117,stand
2115,375,258,117,stand
2116,375,258,117,stand
2117,375,258,117,stand
2118,367,250,117,stand
2119,375,250,125,stand
2120,375,250,125,stand
2121,383,258,125,stand
2122,375,258,117,stand
2123,375,267,108,stand
2124,367,259,108,stand
2125,367,259,108,stand
2126,367,259,108,stand
2127,367,259,108,stand
2128,367,259,108,stand
2129,367,250,117,stand
2130,367,250,117,stand
2131,367,250,117,stand
2132,367,259,108,stand
2133,367,259,108,stand
2134,367,259,108,stand
2135,367,259,108,stand
2136,375,267,108,stand
2137,375,267,108,stand
2138,375,258,117,stand
2139,367,250,117,stand
2140,367,250,117,stand
2141,367,250,117,stand
2142,358,241,117,stand
2143,358,241,117,stand
2144,358,250,108,stand
2145,358,250,108,stand
2146,350,250,100,stand
2147,350,250,100,stand
2148,359,259,100,stand
2149,359,259,100,stand
2150,359,259,100,stand
2151,359,259,100,stand
2152,367,259,108,stand
2153,367,250,117,stand
2154,367,250,117,stand
2155,367,250,117,stand
2156,367,259,108,stand
2157,367,259,108,stand
2158,367,259,108,stand
2159,367,259,108,stand
2160,358,250,108,stand
2161,350,250,100,stand
2162,350,241,109,stand
2163,367,258,109,stand
2164,375,258,117,stand
2165,375,258,117,stand
2166,367,250,117,stand
2167,359,250,109,stand
2168,359,250,109,stand
2169,359,250,109,stand
2170,359,250,109,stand
2171,359,250,109,stand
2172,359,250,109,stand
2173,367,250,117,stand
2174,367,250,117,stand
2175,367,250,117,stand
2176,359,250,109,stand
2177,359,250,109,stand
2178,359,250,109,stand
2179,359,250,109,stand
2180,359,250,109,stand
2181,350,241,109,stand
2182,366,241,125,stand
2183,366,241,125,stand
2184,375,250,125,stand
2185,359,250,109,stand
2186,359,250,109,stand
2187,350,241,109,stand
2188,350,241,109,stand
2189,350,241,109,stand
2190,350,241,109,stand
2191,350,241,109,stand
2192,350,241,109,stand
2193,359,250,109,stand
2194,367,250,117,stand
2195,367,250,117,stand
2196,367,250,117,stand
2197,367,250,117,stand
2198,367,250,117,stand
2199,358,241,117,stand
2200,350,241,109,stand
2201,350,241,109,stand
2202,350,241,109,stand
2203,358,241,117,stand
2204,358,233,125,stand
2205,358,233,125,stand_lay
2206,350,233,117,stand_lay
2207,350,233,117,stand_lay
2208,334,217,117,stand_lay
2209,334,217,117,stand_lay
2210,334,225,109,stand_lay
2211,342,233,109,stand_lay
2212,342,233,109,stand_lay
2213,342,233,109,stand_lay
2214,342,233,109,stand_lay
2215,342,233,109,stand_lay
2216,342,233,109,stand_lay
2217,342,233,109,stand_lay
2218,342,233,109,stand_lay
2219,342,233,109,stand_lay
2220,342,233,109,stand_lay
2221,350,233,117,stand_lay
2222,350,225,125,stand_lay
2223,342,217,125,stand_lay
2224,334,217,117,stand_lay
2225,334,225,109,stand_lay
2226,334,225,109,stand_lay
2227,334,225,109,stand_lay
2228,334,225,109,stand_lay
2229,325,216,109,stand_lay
2230,325,216,109,stand_lay
2231,325,216,109,stand_lay
2232,325,216,109,stand_lay
2233,325,216,109,stand_lay
2234,325,216,109,stand_lay
2235,317,208,109,stand_lay
2236,317,208,109,stand_lay
2237,317,208,109,stand_lay
2238,317,208,109,stand_lay
2239,317,208,109,stand_lay
2240,317,217,100,stand_lay
2241,309,209,100,stand_lay
2242,317,209,108,stand_lay
2243,317,209,108,stand_lay
2244,317,209,108,stand_lay
2245,309,209,100,stand_lay
2246,309,217,92,stand_lay
2247,292,200,92,stand_lay
2248,300,200,100,stand_lay
2249,300,200,100,stand_lay
2250,300,200,100,stand_lay
2251,300,200,100,stand_lay
2252,300,208,92,stand_lay
2253,300,208,92,stand_lay
2254,292,208,84,stand_lay
2255,292,208,84,stand_lay
2256,292,208,84,stand_lay
2257,292,208,84,stand_lay
2258,292,208,84,stand_lay
2259,284,200,84,stand_lay
2260,284,200,84,stand_lay
2261,284,209,75,stand_lay
2262,284,209,75,stand_lay
2263,284,209,75,stand_lay
2264,284,209,75,stand_lay
2265,275,200,75,stand_lay
2266,275,200,75,stand_lay
2267,275,200,75,stand_lay
2268,275,200,75,stand_lay
2269,275,200,75,stand_lay
2270,275,208,67,stand_lay
2271,284,217,67,stand_lay
2272,284,217,67,stand_lay
2273,284,217,67,stand_lay
2274,275,208,67,stand_lay
2275,283,208,75,stand_lay
2276,283,208,75,stand_lay
2277,292,217,75,stand_lay
2278,284,217,67,stand_lay
2279,284,209,75,stand_lay
2280,275,200,75,stand_lay
2281,283,200,83,stand_lay
2282,283,200,83,stand_lay
2283,283,200,83,stand_lay
2284,275,200,75,stand_lay
2285,275,200,75,stand_lay
2286,284,209,75,stand_lay
2287,292,209,83,stand_lay
2288,292,217,75,stand_lay
2289,283,208,75,stand_lay
2290,275,208,67,stand_lay
2291,275,208,67,stand_lay
2292,275,208,67,stand_lay
2293,275,208,67,stand_lay
2294,275,216,59,stand_lay
2295,275,216,59,stand_lay
2296,275,216,59,stand_lay
2297,275,225,50,stand_lay
2298,267,217,50,stand_lay
2299,267,217,50,stand_lay
2300,267,217,50,stand_lay
2301,267,217,50,stand_lay
2302,275,217,58,stand_lay
2303,275,217,58,stand_lay
2304,275,217,58,stand_lay
2305,275,217,58,stand_lay
2306,275,217,58,stand_lay
2307,283,225,58,stand_lay
2308,275,225,50,stand_lay
2309,275,225,50,stand_lay
2310,275,225,50,stand_lay
2311,266,225,41,stand_lay
2312,266,225,41,stand_lay
2313,266,225,41,stand_lay
2314,275,225,50,stand_lay
2315,275,225,50,stand_lay
2316,275,225,50,stand_lay
2317,275,225,50,stand_lay
2318,275,225,50,stand_lay
2319,275,225,50,stand_lay
2320,283,225,58,stand_lay
2321,283,233,50,stand_lay
2322,283,233,50,stand_lay
2323,275,233,42,stand_lay
2324,275,216,59,stand_lay
2325,284,225,59,stand_lay
2326,292,225,67,stand_lay
2327,292,242,50,stand_lay
2328,292,242,50,stand_lay
2329,284,242,42,stand_lay
2330,284,234,50,stand_lay
2331,284,234,50,stand_lay
2332,284,234,50,stand_lay
2333,284,234,50,stand_lay
2334,284,234,50,stand_lay
2335,292,234,58,stand_lay
2336,292,242,50,stand_lay
2337,283,233,50,stand_lay
2338,283,233,50,stand_lay
2339,283,233,50,stand_lay
2340,292,242,50,stand_lay
2341,284,242,42,stand_lay
2342,284,242,42,stand_lay
2343,284,242,42,stand_lay
2344,292,242,50,stand_lay
2345,292,242,50,stand_lay
2346,283,233,50,stand_lay
2347,275,233,42,stand_lay
2348,275,233,42,stand_lay
2349,267,225,42,stand_lay
2350,267,225,42,stand_lay
2351,267,225,42,stand_lay
2352,275,233,42,stand_lay
2353,275,233,42,stand_lay
2354,275,233,42,stand_lay
2355,275,233,42,stand_lay
2356,266,233,33,stand_lay
2357,266,233,33,stand_lay
2358,266,233,33,stand_lay
2359,283,233,50,stand_lay
2360,283,241,42,stand_lay
2361,283,241,42,stand_lay
2362,275,241,34,stand_lay
2363,275,233,42,stand_lay
2364,275,233,42,stand_lay
2365,283,233,50,stand_lay
2366,283,233,50,stand_lay
2367,283,233,50,stand_lay
2368,275,233,42,stand_lay
2369,275,241,34,stand_lay
2370,267,233,34,stand_lay
2371,275,233,42,stand_lay
2372,275,233,42,stand_lay
2373,283,241,42,stand_lay
2374,283,241,42,stand_lay
2375,283,241,42,stand_lay
2376,275,233,42,stand_lay
2377,275,233,42,stand_lay
2378,275,242,33,stand_lay
2379,275,242,33,stand_lay
2380,258,242,16,stand_lay
2381,258,242,16,stand_lay
2382,258,242,16,stand_lay
2383,267,242,25,stand_lay
2384,267,233,34,stand_lay
2385,267,233,34,stand_lay
2386,267,233,34,stand_lay
2387,267,242,25,stand_lay
2388,267,242,25,stand_lay
2389,267,242,25,stand_lay
2390,267,233,34,stand_lay
2391,267,233,34,stand_lay
2392,275,233,42,stand_lay
2393,275,242,33,stand_lay
2394,275,242,33,stand_lay
2395,275,242,33,stand_lay
2396,275,250,25,stand_lay
2397,275,250,25,stand_lay
2398,267,250,17,stand_lay
2399,267,242,25,stand_lay
2400,267,242,25,stand_lay
2401,275,242,33,stand_lay
2402,275,242,33,stand_lay
2403,275,242,33,stand_lay
2404,275,242,33,stand_lay
2405,275,242,33,stand_lay
2406,275,242,33,stand_lay
2407,275,242,33,stand_lay
2408,275,242,33,stand_lay
2409,275,242,33,stand_lay
2410,275,242,33,stand_lay
2411,275,242,33,stand_lay
2412,267,234,33,stand_lay
2413,259,234,25,stand_lay
2414,259,242,17,stand_lay
2415,267,250,17,stand_lay
2416,258,250,8,stand_lay
2417,258,242,16,stand_lay
2418,258,242,16,stand_lay
2419,250,242,8,stand_lay
2420,250,250,0,stand_lay
2421,242,242,0,stand_lay
2422,250,242,8,stand_lay
2423,250,234,16,stand_lay
2424,250,234,16,stand_lay
2425,242,234,8,stand_lay
2426,242,242,0,stand_lay
2427,242,242,0,stand_lay
2428,242,242,0,stand_lay
2429,242,242,0,stand_lay
2430,242,242,0,stand_lay
2431,234,242,-8,stand_lay
2432,234,242,-8,stand_lay
2433,242,250,-8,stand_lay
2434,242,250,-8,stand_lay
2435,242,250,-8,stand_lay
2436,234,242,-8,stand_lay
2437,234,242,-8,stand_lay
2438,234,242,-8,stand_lay
2439,242,250,-8,stand_lay
2440,250,250,0,stand_lay
2441,250,250,0,stand_lay
2442,242,242,0,stand_lay
2443,225,242,-17,stand_lay
2444,225,242,-17,stand_lay
2445,225,242,-17,stand_lay
2446,242,242,0,stand_lay
2447,242,250,-8,stand_lay
2448,233,241,-8,stand_lay
2449,233,241,-8,stand_lay
2450,233,233,0,stand_lay
2451,233,233,0,stand_lay
2452,250,233,17,stand_lay
2453,250,233,17,stand_lay
2454,250,233,17,stand_lay
2455,241,233,8,stand_lay
2456,241,225,16,stand_lay
2457,241,225,16,stand_lay
2458,233,225,8,stand_lay
2459,233,233,0,stand_lay
2460,233,233,0,stand_lay
2461,233,233,0,stand_lay
2462,233,241,-8,stand_lay
2463,233,241,-8,stand_lay
2464,233,241,-8,stand_lay
2465,233,233,0,stand_lay
2466,233,233,0,stand_lay
2467,233,233,0,stand_lay
2468,233,233,0,stand_lay
2469,225,225,0,stand_lay
2470,225,225,0,stand_lay
2471,225,233,-8,stand_lay
2472,233,241,-8,stand_lay
2473,233,241,-8,stand_lay
2474,233,241,-8,stand_lay
2475,233,241,-8,stand_lay
2476,233,241,-8,stand_lay
2477,233,233,0,stand_lay
2478,233,233,0,stand_lay
2479,233,233,0,stand_lay
2480,233,233,0,stand_lay
2481,225,225,0,stand_lay
2482,225,225,0,stand_lay
2483,225,225,0,stand_lay
2484,225,225,0,stand_lay
2485,225,225,0,stand_lay
2486,225,233,-8,stand_lay
2487,225,233,-8,stand_lay
2488,225,233,-8,stand_lay
2489,225,225,0,stand_lay
2490,217,217,0,stand_lay
2491,217,217,0,stand_lay
2492,217,225,-8,stand_lay
2493,225,233,-8,stand_lay
2494,225,233,-8,stand_lay
2495,225,233,-8,stand_lay
2496,217,225,-8,stand_lay
2497,225,225,0,stand_lay
2498,225,217,8,stand_lay
2499,225,217,8,stand_lay
2500,217,217,0,stand_lay
2501,217,217,0,stand_lay
2502,217,217,0,stand_lay
2503,225,217,8,stand_lay
2504,225,225,0,stand_lay
2505,225,225,0,stand_lay
2506,217,225,-8,stand_lay
2507,217,225,-8,stand_lay
2508,217,225,-8,stand_lay
2509,217,225,-8,stand_lay
2510,217,217,0,stand_lay
2511,208,208,0,stand_lay
2512,216,208,8,stand_lay
2513,216,216,0,stand_lay
2514,216,216,0,stand_lay
2515,208,216,-8,stand_lay
2516,208,208,0,stand_lay
2517,208,208,0,stand_lay
2518,208,208,0,stand_lay
2519,208,216,-8,stand_lay
2520,208,216,-8,stand_lay
2521,208,216,-8,stand_lay
2522,208,208,0,stand_lay
2523,208,208,0,stand_lay
2524,208,208,0,stand_lay
2525,208,216,-8,stand_lay
2526,208,216,-8,stand_lay
2527,208,216,-8,stand_lay
2528,208,208,0,stand_lay
2529,208,208,0,stand_lay
2530,216,208,8,stand_lay
2531,216,208,8,stand_lay
2532,216,208,8,stand_lay
2533,216,208,8,stand_lay
2534,216,200,16,stand_lay
2535,216,200,16,stand_lay
2536,208,200,8,stand_lay
2537,208,216,-8,stand_lay
2538,208,216,-8,stand_lay
2539,208,216,-8,stand_lay
2540,208,208,0,stand_lay
2541,217,217,0,stand_lay
2542,217,217,0,stand_lay
2543,217,217,0,stand_lay
2544,208,208,0,stand_lay
2545,216,208,8,stand_lay
2546,216,208,8,lay
2547,216,208,8,lay
2548,225,208,17,lay
2549,225,208,17,lay
2550,225,208,17,lay
2551,216,208,8,lay
2552,216,208,8,lay
2553,208,200,8,lay
2554,217,200,17,lay
2555,217,200,17,lay
2556,225,208,17,lay
2557,216,208,8,lay
2558,216,200,16,lay
2559,208,192,16,lay
2560,217,192,25,lay
2561,217,208,9,lay
2562,217,208,9,lay
2563,208,208,0,lay
2564,208,200,8,lay
2565,208,200,8,lay
2566,208,200,8,lay
2567,208,200,8,lay
2568,208,200,8,lay
2569,200,200,0,lay
2570,200,200,0,lay
2571,192,192,0,lay
2572,200,192,8,lay
2573,200,192,8,lay
2574,208,200,8,lay
2575,208,200,8,lay
2576,208,200,8,lay
2577,216,208,8,lay
2578,216,208,8,lay
2579,216,208,8,lay
2580,208,200,8,lay
2581,208,200,8,lay
2582,208,200,8,lay
2583,216,208,8,lay
2584,216,208,8,lay
2585,216,208,8,lay
2586,208,200,8,lay
2587,208,200,8,lay
2588,208,208,0,lay
2589,216,216,0,lay
2590,225,216,9,lay
2591,225,216,9,lay
2592,217,208,9,lay
2593,217,208,9,lay
2594,217,200,17,lay
2595,225,208,17,lay
2596,216,208,8,lay
2597,216,208,8,lay
2598,200,192,8,lay
2599,200,192,8,lay
2600,200,192,8,lay
2601,200,192,8,lay
2602,200,192,8,lay
2603,200,200,0,lay
2604,216,216,0,lay
2605,216,216,0,lay
2606,216,208,8,lay
2607,208,200,8,lay
2608,217,200,17,lay
2609,217,200,17,lay
2610,217,200,17,lay
2611,208,200,8,lay
2612,208,200,8,lay
2613,208,200,8,lay
2614,217,200,17,lay
2615,217,200,17,lay
2616,217,200,17,lay
2617,208,200,8,lay
2618,208,200,8,lay
2619,208,200,8,lay
2620,208,200,8,lay
2621,208,208,0,lay
2622,216,216,0,lay
2623,225,216,9,lay
2624,225,216,9,lay
2625,217,208,9,lay
2626,200,208,-8,lay
2627,200,200,0,lay
2628,200,200,0,lay
2629,217,200,17,lay
2630,217,200,17,lay
2631,217,200,17,lay
2632,208,200,8,lay
2633,208,200,8,lay
2634,216,208,8,lay
2635,216,208,8,lay
2636,216,208,8,lay
2637,200,192,8,lay
2638,200,192,8,lay
2639,200,192,8,lay
2640,200,192,8,lay
2641,209,192,17,lay
2642,209,200,9,lay
2643,217,208,9,lay
2644,208,208,0,lay
2645,208,208,0,lay
2646,208,208,0,lay
2647,208,208,0,lay
2648,208,200,8,lay
2649,208,200,8,lay
2650,208,200,8,lay
2651,208,208,0,lay
2652,208,208,0,lay
2653,217,208,9,lay
2654,217,208,9,lay
2655,217,208,9,lay
2656,208,208,0,lay
2657,208,200,8,lay
2658,208,200,8,lay
2659,208,200,8,lay
2660,208,200,8,lay
2661,208,200,8,lay
2662,208,200,8,lay
2663,208,208,0,lay
2664,208,208,0,lay
2665,208,208,0,lay
2666,208,200,8,lay
2667,208,200,8,lay
2668,208,200,8,lay
2669,208,208,0,lay
2670,208,208,0,lay
2671,208,208,0,lay
2672,208,208,0,lay
2673,208,208,0,lay
2674,217,208,9,lay
2675,217,200,17,lay
2676,217,200,17,lay
2677,217,200,17,lay
2678,217,200,17,lay
2679,217,200,17,lay
2680,208,200,8,lay
2681,208,208,0,lay
2682,208,208,0,lay
2683,208,208,0,lay
2684,208,208,0,lay
2685,208,208,0,lay
2686,208,208,0,lay
2687,208,208,0,lay
2688,208,208,0,lay
2689,208,208,0,lay
2690,208,208,0,lay
2691,208,208,0,lay
2692,208,208,0,lay
2693,208,208,0,lay
2694,208,208,0,lay
2695,217,208,9,lay
2696,217,208,9,lay
2697,217,208,9,lay
2698,217,208,9,lay
2699,217,200,17,lay
2700,217,200,17,lay
2701,208,200,8,lay
2702,208,208,0,lay
2703,200,200,0,lay
2704,200,200,0,lay
2705,200,192,8,lay
2706,208,200,8,lay
2707,217,200,17,lay
2708,217,200,17,lay
2709,209,192,17,lay
2710,209,192,17,lay
2711,209,200,9,lay
2712,217,208,9,lay
2713,208,208,0,lay
2714,208,200,8,lay
2715,200,192,8,lay
2716,200,192,8,lay
2717,200,192,8,lay
2718,208,200,8,lay
2719,208,200,8,lay
2720,208,208,0,lay
2721,208,208,0,lay
2722,208,208,0,lay
2723,208,200,8,lay
2724,208,200,8,lay
2725,217,200,17,lay
2726,217,200,17,lay
2727,217,200,17,lay
2728,217,200,17,lay
2729,217,200,17,lay
2730,209,192,17,lay
2731,200,192,8,lay
2732,200,192,8,lay
2733,208,200,8,lay
2734,208,200,8,lay
2735,208,200,8,lay
2736,208,200,8,lay
2737,208,200,8,lay
2738,208,200,8,lay
2739,208,200,8,lay
2740,208,200,8,lay
2741,208,200,8,lay
2742,216,208,8,lay
2743,225,208,17,lay
2744,225,208,17,lay
2745,217,200,17,lay
2746,208,200,8,lay
2747,208,200,8,lay
2748,208,200,8,lay
2749,208,200,8,lay
2750,208,208,0,lay
2751,208,208,0,lay
2752,208,208,0,lay
2753,208,200,8,lay
2754,216,208,8,lay
2755,216,208,8,lay
2756,216,208,8,lay
2757,208,200,8,lay
2758,208,200,8,lay
2759,208,200,8,lay
2760,208,200,8,lay
2761,208,200,8,lay
2762,208,200,8,lay
2763,216,208,8,lay
2764,216,208,8,lay
2765,216,208,8,lay
2766,208,200,8,lay
2767,208,200,8,lay
2768,208,200,8,lay
2769,208,200,8,lay
2770,208,200,8,lay
2771,208,200,8,lay
2772,208,200,8,lay
2773,208,200,8,lay
2774,208,200,8,lay
2775,208,200,8,lay
2776,208,200,8,lay
2777,208,200,8,lay
2778,208,200,8,lay
2779,208,200,8,lay
2780,208,200,8,lay
2781,216,208,8,lay
2782,216,208,8,lay
2783,216,208,8,lay
2784,208,200,8,lay
2785,200,200,0,lay
2786,200,200,0,lay
2787,200,200,0,lay
2788,208,200,8,lay
2789,208,200,8,lay
2790,216,208,8,lay
2791,216,208,8,lay
2792,216,208,8,lay
2793,216,208,8,lay
2794,225,208,17,lay
2795,225,208,17,lay
2796,217,200,17,lay
2797,208,200,8,lay
2798,208,200,8,lay
2799,208,200,8,lay
2800,200,200,0,lay
2801,200,200,0,lay
2802,200,200,0,lay
2803,208,200,8,lay
2804,208,208,0,lay
2805,208,208,0,lay
2806,208,208,0,lay
2807,208,208,0,lay
2808,208,208,0,lay
2809,208,208,0,lay
2810,208,200,8,lay
2811,216,208,8,lay
2812,216,208,8,lay
2813,216,208,8,lay
2814,216,208,8,lay
2815,216,208,8,lay
2816,216,208,8,lay
2817,208,200,8,lay
2818,208,200,8,lay
2819,208,200,8,lay
2820,208,200,8,lay
2821,208,200,8,lay
2822,208,200,8,lay
2823,216,208,8,lay
2824,216,208,8,lay
2825,216,208,8,lay
2826,208,200,8,lay
2827,217,200,17,lay
2828,217,200,17,lay
2829,217,200,17,lay
2830,208,200,8,lay
2831,208,200,8,lay
2832,216,208,8,lay
2833,216,208,8,lay
2834,216,208,8,lay
2835,216,208,8,lay
2836,216,208,8,lay
2837,216,208,8,lay
2838,208,200,8,lay
2839,208,200,8,lay
2840,208,200,8,lay
2841,216,208,8,lay
2842,216,208,8,lay
2843,216,208,8,lay
2844,216,208,8,lay
2845,216,208,8,lay
2846,216,208,8,lay
2847,208,200,8,lay
2848,208,200,8,lay
2849,208,200,8,lay
2850,216,208,8,lay
2851,216,208,8,lay
2852,216,208,8,lay
2853,208,200,8,lay
2854,208,200,8,lay
2855,208,200,8,lay
2856,216,208,8,lay
2857,216,208,8,lay
2858,216,208,8,lay
2859,208,200,8,lay
2860,208,200,8,lay
2861,208,208,0,lay
2862,216,216,0,lay
2863,216,216,0,lay
2864,216,208,8,lay
2865,208,200,8,lay
2866,208,200,8,lay
2867,208,200,8,lay
2868,208,200,8,lay
2869,208,200,8,lay
2870,208,200,8,lay
2871,208,200,8,lay
2872,200,200,0,lay
2873,200,200,0,lay
2874,208,208,0,lay
2875,216,208,8,lay
2876,216,208,8,lay
2877,208,200,8,lay
2878,217,200,17,lay
2879,217,192,25,lay
2880,217,192,25,lay
2881,208,192,16,lay
2882,208,200,8,lay
2883,208,200,8,lay
2884,208,200,8,lay
2885,208,192,16,lay
2886,216,200,16,lay
2887,216,200,16,lay
2888,216,208,8,lay
2889,216,208,8,lay
2890,216,208,8,lay
2891,216,208,8,lay
2892,216,208,8,lay
2893,216,208,8,lay
2894,216,208,8,lay
2895,208,200,8,lay
2896,208,200,8,lay
2897,208,200,8,lay
2898,216,208,8,lay
2899,216,208,8,lay
2900,216,208,8,lay
2901,216,208,8,lay
2902,216,208,8,lay
2903,216,208,8,lay
2904,216,208,8,lay
2905,225,208,17,lay
2906,225,208,17,lay
2907,217,200,17,lay
2908,200,200,0,lay
2909,200,200,0,lay
2910,200,200,0,lay
2911,208,200,8,lay
2912,208,200,8,lay
2913,208,200,8,lay
2914,208,200,8,lay
2915,208,200,8,lay
2916,208,200,8,lay
2917,208,200,8,lay
2918,208,200,8,lay
2919,208,200,8,lay
2920,208,200,8,lay
2921,208,200,8,lay
2922,208,200,8,lay
2923,208,200,8,lay
2924,208,200,8,lay
2925,216,208,8,lay
2926,208,208,0,lay
2927,208,216,-8,lay
2928,200,208,-8,lay
2929,208,208,0,lay
2930,208,192,16,lay
2931,216,200,16,lay
2932,225,200,25,lay
2933,225,208,17,lay
2934,225,208,17,lay
2935,216,208,8,lay
2936,216,208,8,lay
2937,216,208,8,lay
2938,216,208,8,lay
2939,216,208,8,lay
2940,208,200,8,lay
2941,208,200,8,lay
2942,208,200,8,lay
2943,208,200,8,lay
2944,208,200,8,lay
2945,208,200,8,lay
2946,208,200,8,lay
2947,208,200,8,lay
2948,208,200,8,lay
2949,208,200,8,lay
2950,208,200,8,lay
2951,208,200,8,lay
2952,208,200,8,lay
2953,208,200,8,lay
2954,208,200,8,lay
2955,208,200,8,lay
2956,208,200,8,lay
2957,208,200,8,lay
2958,216,208,8,lay
2959,216,208,8,lay
2960,216,208,8,lay
2961,208,200,8,lay
2962,208,200,8,lay
2963,208,200,8,lay
2964,216,208,8,lay
2965,216,208,8,lay
2966,216,208,8,lay
2967,208,200,8,lay
2968,208,200,8,lay
2969,208,200,8,lay
2970,208,200,8,lay
2971,208,200,8,lay
2972,208,200,8,lay
2973,208,200,8,lay
2974,208,200,8,lay
2975,208,200,8,lay
2976,208,200,8,lay
2977,208,200,8,lay
2978,208,200,8,lay
2979,208,200,8,lay
2980,217,200,17,lay
2981,217,200,17,lay
2982,217,200,17,lay
2983,208,200,8,lay
2984,208,192,16,lay
2985,208,192,16,lay
2986,208,192,16,lay
2987,208,200,8,lay
2988,208,200,8,lay
2989,217,200,17,lay
2990,217,200,17,lay
2991,217,200,17,lay
2992,208,200,8,lay
2993,208,192,16,lay
