index,delta3_1,delta3_2,delta2_1,label
462,375,258,117,stand
463,375,258,117,stand
464,375,267,108,stand
465,375,267,108,stand
466,375,267,108,stand
467,375,267,108,stand
468,375,267,108,stand
469,375,267,108,stand
470,375,258,117,stand
471,383,266,117,stand
472,383,266,117,stand
473,383,275,108,stand
474,383,275,108,stand
475,383,275,108,stand
476,383,275,108,stand
477,383,275,108,stand
478,383,275,108,stand
479,383,275,108,stand
480,383,275,108,stand
481,383,275,108,stand
482,383,266,117,stand
483,375,258,117,stand
484,375,258,117,stand
485,375,258,117,stand
486,375,258,117,stand
487,375,258,117,stand
488,375,258,117,stand
489,375,258,117,stand
490,383,258,125,stand
491,383,267,116,stand
492,391,275,116,stand
493,383,275,108,stand
494,383,266,117,stand
495,375,258,117,stand
496,375,258,117,stand
497,375,258,117,stand
498,375,258,117,stand
499,375,258,117,stand
500,375,258,117,stand
501,375,258,117,stand
502,375,258,117,stand
503,375,258,117,stand
504,375,258,117,stand
505,383,258,125,stand
506,383,267,116,stand
507,383,267,116,stand
508,375,267,108,stand
509,375,258,117,stand
510,383,266,117,stand
511,383,266,117,stand
512,383,266,117,stand
513,383,266,117,stand
514,383,266,117,stand
515,383,275,108,stand
516,375,267,108,stand
517,375,267,108,stand
518,375,267,108,stand
519,375,267,108,stand
520,375,267,108,stand
521,375,267,108,stand
522,375,267,108,stand
523,383,267,116,stand
524,383,267,116,stand
525,383,267,116,stand
526,375,267,108,stand
527,375,267,108,stand
528,375,267,108,stand
529,383,267,116,stand
530,383,267,116,stand
531,383,267,116,stand
532,375,267,108,stand
533,375,258,117,stand
534,375,258,117,stand
535,375,258,117,stand
536,375,258,117,stand
537,375,258,117,stand
538,383,258,125,stand
539,383,267,116,stand
540,383,267,116,stand
541,375,267,108,stand
542,375,258,117,stand
543,383,266,117,stand
544,383,266,117,stand
545,383,266,117,stand
546,375,258,117,stand
547,375,258,117,stand
548,375,258,117,stand
549,375,258,117,stand
550,375,258,117,stand
551,375,267,108,stand
552,375,267,108,stand
553,383,267,116,stand
554,383,267,116,stand
555,383,267,116,stand
556,375,267,108,stand
557,375,258,117,stand
558,375,258,117,stand
559,375,258,117,stand
560,375,267,108,stand
561,383,275,108,stand
562,383,275,108,stand
563,383,266,117,stand
564,367,250,117,stand
565,367,250,117,stand
566,367,250,117,stand
567,383,266,117,stand
568,383,266,117,stand
569,383,283,100,stand
570,383,283,100,stand
571,375,283,92,stand
572,375,275,100,stand
573,367,267,100,stand
574,375,267,108,stand
575,375,267,108,stand
576,383,275,108,stand
577,383,275,108,stand
578,383,275,108,stand
579,383,275,108,stand
580,391,275,116,stand
581,391,275,116,stand
582,391,275,116,stand
583,383,275,108,stand
584,383,266,117,stand
585,375,258,117,stand
586,375,258,117,stand
587,375,258,117,stand
588,375,258,117,stand
589,375,258,117,stand
590,375,267,108,stand
591,383,275,108,stand
592,383,275,108,stand
593,383,275,108,stand
594,383,275,108,stand
595,383,275,108,stand
596,383,266,117,stand
597,375,258,117,stand
598,375,258,117,stand
599,375,267,108,stand
600,383,275,108,stand
601,383,275,108,stand
602,383,275,108,stand
603,375,267,108,stand
604,375,267,108,stand
605,375,258,117,stand
606,383,266,117,stand
607,383,266,117,stand
608,383,266,117,stand
609,383,266,117,stand
610,391,266,125,stand
611,391,266,125,stand
612,383,258,125,stand
613,383,258,125,stand
614,383,258,125,stand
615,383,258,125,stand
616,375,258,117,stand
617,375,258,117,stand
618,383,266,117,stand
619,391,266,125,stand
620,391,275,116,stand
621,383,267,116,stand
622,383,267,116,stand
623,383,258,125,stand
624,383,258,125,stand
625,375,258,117,stand
626,375,267,108,stand
627,375,267,108,stand
628,375,267,108,stand
629,375,267,108,stand
630,375,267,108,stand
631,383,267,116,stand
632,383,267,116,stand
633,383,267,116,stand
634,375,267,108,stand
635,375,267,108,stand
636,375,267,108,stand
637,375,267,108,stand
638,375,258,117,stand
639,375,258,117,stand
640,375,258,117,stand
641,375,267,108,stand
642,375,267,108,stand
643,383,267,116,stand
644,383,267,116,stand
645,383,267,116,stand
646,375,267,108,stand
647,375,267,108,stand
648,375,267,108,stand
649,375,267,108,stand
650,375,258,117,stand
651,367,250,117,stand
652,367,250,117,stand
653,367,259,108,stand
654,375,267,108,stand
655,367,267,100,stand
656,367,267,100,stand
657,367,267,100,stand
658,367,267,100,stand
659,367,267,100,stand
660,367,267,100,stand
661,375,267,108,stand
662,375,267,108,stand
663,383,275,108,stand
664,383,275,108,stand
665,383,275,108,stand
666,383,275,108,stand
667,391,275,116,stand
668,391,275,116,stand
669,383,267,116,stand
670,375,267,108,stand
671,375,267,108,stand
672,375,267,108,stand
673,375,267,108,stand
674,375,267,108,stand
675,375,267,108,stand
676,367,267,100,stand
677,367,267,100,stand
678,367,267,100,stand
679,367,267,100,stand
680,367,267,100,stand
681,367,267,100,stand
682,375,267,108,stand
683,375,267,108,stand
684,375,267,108,stand
685,375,267,108,stand
686,375,267,108,stand
687,375,267,108,stand
688,375,267,108,stand
689,375,258,117,stand
690,375,258,117,stand
691,383,258,125,stand
692,383,267,116,stand
693,383,267,116,stand
694,375,267,108,stand
695,375,258,117,stand
696,375,258,117,stand
697,375,258,117,stand
698,375,258,117,stand
699,367,250,117,stand
700,367,250,117,stand
701,367,250,117,stand
702,367,250,117,stand
703,367,250,117,stand
704,367,259,108,stand
705,367,259,108,stand
706,367,259,108,stand
707,367,250,117,stand
708,358,241,117,stand
709,358,241,117,stand
710,358,241,117,stand
711,367,250,117,stand
712,375,250,125,stand
713,375,259,116,stand
714,375,259,116,stand
715,375,259,116,stand
716,375,250,125,stand
717,383,258,125,stand
718,383,258,125,stand
719,383,258,125,stand
720,375,250,125,stand
721,367,250,117,stand
722,367,259,108,stand
723,375,267,108,stand
724,375,267,108,stand
725,375,258,117,stand
726,367,250,117,stand
727,367,250,117,stand
728,367,250,117,stand
729,367,250,117,stand
730,375,250,125,stand
731,375,250,125,stand
732,375,250,125,stand
733,359,250,109,stand
734,359,250,109,stand
735,359,250,109,stand
736,367,250,117,stand
737,367,259,108,stand
738,367,259,108,stand
739,367,259,108,stand
740,367,250,117,stand
741,367,250,117,stand
742,375,250,125,stand
743,375,259,116,stand
744,383,267,116,stand
745,375,267,108,stand
746,375,258,117,stand
747,367,250,117,stand
748,367,250,117,stand
749,367,250,117,stand
750,367,250,117,stand
751,367,250,117,stand
752,367,259,108,stand
753,375,267,108,stand
754,367,267,100,stand
755,367,258,109,stand
756,359,250,109,stand
757,359,250,109,stand
758,359,250,109,stand
759,359,250,109,stand
760,359,250,109,stand
761,359,250,109,stand
762,367,258,109,stand
763,367,258,109,stand
764,367,267,100,stand
765,359,259,100,stand
766,367,259,108,stand
767,367,250,117,stand
768,367,250,117,stand
769,367,250,117,stand
770,367,250,117,stand
771,367,250,117,stand
772,367,250,117,stand
773,367,259,108,stand
774,367,259,108,stand
775,367,259,108,stand
776,367,250,117,stand
777,375,258,117,stand
778,375,258,117,stand
779,375,258,117,stand
780,367,250,117,stand
781,367,250,117,stand
782,367,250,117,stand
783,367,250,117,stand
784,367,250,117,stand
785,367,250,117,stand
786,367,250,117,stand
787,367,250,117,stand
788,367,250,117,stand
789,358,241,117,stand
790,358,241,117,stand
791,358,241,117,stand
792,375,258,117,stand
793,375,258,117,stand
794,375,258,117,stand
795,367,250,117,stand
796,367,250,117,stand
797,367,259,108,stand
798,375,267,108,stand
799,367,267,100,stand
800,367,267,100,stand
801,359,259,100,stand
802,367,259,108,stand
803,367,250,117,stand
804,375,258,117,stand
805,367,258,109,stand
806,367,267,100,stand
807,367,267,100,stand
808,375,267,108,stand
809,375,258,117,stand
810,375,258,117,stand
811,375,258,117,stand
812,375,258,117,stand
813,375,258,117,stand
814,375,258,117,stand
815,375,258,117,stand
816,375,258,117,stand
817,375,258,117,stand
818,375,267,108,stand
819,375,267,108,stand
820,375,267,108,stand
821,375,258,117,stand
822,375,258,117,stand
823,375,258,117,stand
824,375,267,108,stand
825,375,267,108,stand
826,383,267,116,stand
827,383,258,125,stand
828,383,258,125,stand
829,375,258,117,stand
830,375,267,108,stand
831,375,267,108,stand
832,375,267,108,stand
833,375,258,117,stand
834,367,250,117,stand
835,367,250,117,stand
836,367,250,117,stand
837,375,258,117,stand
838,375,258,117,stand
839,375,258,117,stand
840,375,258,117,stand
841,375,258,117,stand
842,375,258,117,stand
843,367,250,117,stand
844,367,250,117,stand
845,367,259,108,stand
846,367,259,108,stand
847,359,259,100,stand
848,359,250,109,stand
849,359,250,109,stand
850,367,250,117,stand
851,367,250,117,stand
852,367,250,117,stand
853,359,250,109,stand
854,359,250,109,stand
855,359,250,109,stand
856,367,250,117,stand
857,367,259,108,stand
858,367,259,108,stand
859,367,259,108,stand
860,367,250,117,stand
861,367,250,117,stand
862,359,250,109,stand
863,359,250,109,stand
864,367,258,109,stand
865,375,258,117,stand
866,375,258,117,stand
867,367,250,117,stand
868,367,250,117,stand
869,367,259,108,stand
870,367,259,108,stand
871,359,259,100,stand
872,359,250,109,stand
873,359,250,109,stand
874,367,250,117,stand
875,367,259,108,stand
876,375,267,108,stand
877,375,267,108,stand
878,375,267,108,stand
879,375,267,108,stand
880,375,267,108,stand
881,375,258,117,stand
882,367,250,117,stand
883,375,250,125,stand
884,375,259,116,stand
885,383,267,116,stand
886,375,267,108,stand
887,375,258,117,stand
888,375,258,117,stand
889,367,258,109,stand
890,367,258,109,stand
891,367,258,109,stand
892,375,258,117,stand
893,375,258,117,stand
894,375,258,117,stand
895,375,258,117,stand
896,375,267,108,stand
897,367,259,108,stand
898,367,259,108,stand
899,367,250,117,stand
900,375,258,117,stand
901,375,258,117,stand
902,375,258,117,stand
903,375,258,117,stand
904,383,258,125,stand
905,383,258,125,stand
906,383,258,125,stand
907,375,258,117,stand
908,375,267,108,stand
909,383,275,108,stand
910,383,275,108,stand
911,383,266,117,stand
912,375,258,117,stand
913,367,258,109,stand
914,367,258,109,stand
915,367,258,109,stand
916,375,258,117,stand
917,375,258,117,stand
918,383,266,117,stand
919,383,266,117,stand
920,383,275,108,stand
921,375,267,108,stand
922,367,267,100,stand
923,367,267,100,stand
924,375,275,100,stand
925,383,275,108,stand
926,383,266,117,stand
927,375,258,117,stand
928,383,258,125,stand
929,383,258,125,stand
930,375,250,125,stand
931,367,250,117,stand
932,367,250,117,stand
933,375,258,117,stand
934,375,258,117,stand
935,375,258,117,stand
936,358,241,117,stand
937,358,241,117,stand
938,358,241,117,stand
939,375,258,117,stand
940,375,258,117,stand
941,375,267,108,stand
942,367,259,108,stand
943,367,259,108,stand
944,367,250,117,stand
945,375,258,117,stand
946,383,258,125,stand
947,383,258,125,stand
948,383,258,125,stand
949,375,258,117,stand
950,375,258,117,stand
951,375,258,117,stand
952,383,258,125,stand
953,383,267,116,stand
954,383,267,116,stand
955,375,267,108,stand
956,375,267,108,stand
957,375,267,108,stand
958,375,267,108,stand
959,375,258,117,stand
960,375,258,117,stand
961,375,258,117,stand
962,375,267,108,stand
963,367,259,108,stand
964,367,259,108,stand
965,367,250,117,stand
966,375,258,117,stand
967,375,258,117,stand
968,375,258,117,stand
969,367,250,117,stand
970,367,250,117,stand
971,367,259,108,stand
972,367,259,108,stand
973,367,259,108,stand
974,367,250,117,stand
975,375,258,117,stand
976,375,258,117,stand
977,375,258,117,stand
978,367,250,117,stand_sit
979,367,250,117,stand_sit
980,367,259,108,stand_sit
981,367,259,108,stand_sit
982,375,259,116,stand_sit
983,375,250,125,stand_sit
984,375,250,125,stand_sit
985,367,250,117,stand_sit
986,367,250,117,stand_sit
987,358,241,117,stand_sit
988,358,241,117,stand_sit
989,358,233,125,stand_sit
990,350,225,125,stand_sit
991,350,225,125,stand_sit
992,350,242,108,stand_sit
993,358,250,108,stand_sit
994,366,250,116,stand_sit
995,366,241,125,stand_sit
996,358,233,125,stand_sit
997,358,233,125,stand_sit
998,358,250,108,stand_sit
999,358,250,108,stand_sit
1000,350,250,100,stand_sit
1001,350,242,108,stand_sit
1002,350,242,108,stand_sit
1003,350,242,108,stand_sit
1004,350,242,108,stand_sit
1005,342,234,108,stand_sit
1006,342,234,108,stand_sit
1007,342,242,100,stand_sit
1008,342,242,100,stand_sit
1009,342,242,100,stand_sit
1010,342,242,100,stand_sit
1011,342,242,100,stand_sit
1012,342,242,100,stand_sit
1013,342,242,100,stand_sit
1014,333,233,100,stand_sit
1015,333,233,100,stand_sit
1016,333,233,100,stand_sit
1017,333,233,100,stand_sit
1018,333,233,100,stand_sit
1019,333,233,100,stand_sit
1020,325,225,100,stand_sit
1021,325,225,100,stand_sit
1022,325,225,100,stand_sit
1023,325,225,100,stand_sit
1024,325,225,100,stand_sit
1025,325,225,100,stand_sit
1026,325,225,100,stand_sit
1027,325,225,100,stand_sit
1028,325,225,100,stand_sit
1029,317,217,100,stand_sit
1030,317,217,100,stand_sit
1031,317,217,100,stand_sit
1032,308,208,100,stand_sit
1033,300,208,92,stand_sit
1034,300,208,92,stand_sit
1035,300,208,92,stand_sit
1036,316,208,108,stand_sit
1037,316,216,100,stand_sit
1038,316,216,100,stand_sit
1039,308,216,92,stand_sit
1040,308,216,92,stand_sit
1041,308,216,92,stand_sit
1042,308,216,92,stand_sit
1043,308,216,92,stand_sit
1044,308,216,92,stand_sit
1045,308,216,92,stand_sit
1046,308,216,92,stand_sit
1047,308,216,92,stand_sit
1048,308,216,92,stand_sit
1049,308,216,92,stand_sit
1050,308,216,92,stand_sit
1051,308,216,92,stand_sit
1052,308,225,83,stand_sit
1053,308,225,83,stand_sit
1054,300,225,75,stand_sit
1055,300,225,75,stand_sit
1056,300,225,75,stand_sit
1057,300,225,75,stand_sit
1058,300,225,75,stand_sit
1059,300,225,75,stand_sit
1060,308,225,83,stand_sit
1061,308,233,75,stand_sit
1062,308,233,75,stand_sit
1063,308,233,75,stand_sit
1064,308,233,75,stand_sit
1065,308,233,75,stand_sit
1066,308,233,75,stand_sit
1067,308,233,75,stand_sit
1068,308,233,75,stand_sit
1069,308,233,75,stand_sit
1070,308,241,67,stand_sit
1071,308,241,67,stand_sit
1072,300,241,59,stand_sit
1073,300,233,67,stand_sit
1074,300,233,67,stand_sit
1075,308,233,75,stand_sit
1076,308,241,67,stand_sit
1077,308,241,67,stand_sit
1078,308,241,67,stand_sit
1079,308,233,75,stand_sit
1080,308,233,75,stand_sit
1081,308,233,75,stand_sit
1082,308,241,67,stand_sit
1083,308,241,67,stand_sit
1084,308,241,67,stand_sit
1085,308,233,75,stand_sit
1086,317,242,75,stand_sit
1087,317,242,75,stand_sit
1088,317,242,75,stand_sit
1089,325,250,75,stand_sit
1090,325,250,75,stand_sit
1091,325,258,67,stand_sit
1092,325,258,67,stand_sit
1093,325,258,67,stand_sit
1094,325,250,75,stand_sit
1095,325,250,75,stand_sit
1096,325,250,75,stand_sit
1097,325,258,67,sit
1098,325,258,67,sit
1099,325,258,67,sit
1100,325,250,75,sit
1101,325,250,75,sit
1102,325,250,75,sit
1103,325,258,67,sit
1104,325,258,67,sit
1105,333,258,75,sit
1106,333,258,75,sit
1107,333,258,75,sit
1108,333,258,75,sit
1109,333,258,75,sit
1110,325,250,75,sit
1111,317,250,67,sit
1112,317,242,75,sit
1113,333,258,75,sit
1114,333,258,75,sit
1115,333,266,67,sit
1116,325,258,67,sit
1117,325,258,67,sit
1118,325,258,67,sit
1119,325,258,67,sit
1120,325,258,67,sit
1121,325,250,75,sit
1122,333,258,75,sit
1123,333,258,75,sit
1124,333,266,67,sit
1125,325,258,67,sit
1126,333,258,75,sit
1127,333,258,75,sit
1128,333,258,75,sit
1129,325,258,67,sit
1130,325,250,75,sit
1131,325,250,75,sit
1132,325,250,75,sit
1133,325,258,67,sit
1134,325,258,67,sit
1135,317,258,59,sit
1136,317,250,67,sit
1137,317,250,67,sit
1138,325,250,75,sit
1139,325,258,67,sit
1140,325,258,67,sit
1141,333,258,75,sit
1142,333,250,83,sit
1143,333,250,83,sit
1144,325,250,75,sit
1145,325,258,67,sit
1146,325,258,67,sit
1147,317,258,59,sit
1148,317,258,59,sit
1149,317,258,59,sit
1150,325,258,67,sit
1151,325,258,67,sit
1152,325,258,67,sit
1153,325,258,67,sit
1154,325,258,67,sit
1155,325,258,67,sit
1156,333,258,75,sit
1157,333,258,75,sit
1158,333,258,75,sit
1159,325,258,67,sit
1160,325,258,67,sit
1161,325,258,67,sit
1162,325,258,67,sit
1163,325,258,67,sit
1164,325,258,67,sit
1165,325,258,67,sit
1166,325,258,67,sit
1167,325,258,67,sit
1168,325,258,67,sit
1169,325,258,67,sit
1170,325,258,67,sit
1171,325,258,67,sit
1172,325,250,75,sit
1173,333,258,75,sit
1174,333,258,75,sit
1175,333,258,75,sit
1176,325,250,75,sit
1177,325,250,75,sit
1178,325,258,67,sit
1179,333,266,67,sit
1180,333,266,67,sit
1181,333,258,75,sit
1182,325,250,75,sit
1183,325,250,75,sit
1184,325,258,67,sit
1185,325,258,67,sit
1186,325,258,67,sit
1187,325,250,75,sit
1188,333,258,75,sit
1189,333,258,75,sit
1190,333,266,67,sit
1191,325,258,67,sit
1192,325,258,67,sit
1193,325,258,67,sit
1194,325,258,67,sit
1195,325,258,67,sit
1196,325,258,67,sit
1197,325,258,67,sit
1198,333,258,75,sit
1199,333,258,75,sit
1200,333,258,75,sit
1201,333,258,75,sit
1202,333,250,83,sit
1203,341,258,83,sit
1204,333,258,75,sit
1205,333,258,75,sit
1206,325,250,75,sit
1207,325,250,75,sit
1208,325,258,67,sit
1209,325,258,67,sit
1210,333,258,75,sit
1211,333,258,75,sit
