index,delta3_1,delta3_2,delta2_1,label
1197,225,216,9,lay_stand
1198,216,216,0,lay_stand
1199,216,225,-9,lay_stand
1200,225,234,-9,lay_stand
1201,225,234,-9,lay_stand
1202,225,234,-9,lay_stand
1203,225,234,-9,lay_stand
1204,225,234,-9,lay_stand
1205,225,234,-9,lay_stand
1206,225,234,-9,lay_stand
1207,225,234,-9,lay_stand
1208,225,225,0,lay_stand
1209,225,225,0,lay_stand
1210,234,225,9,lay_stand
1211,234,225,9,lay_stand
1212,242,233,9,lay_stand
1213,233,233,0,lay_stand
1214,233,233,0,lay_stand
1215,225,225,0,lay_stand
1216,234,225,9,lay_stand
1217,234,234,0,lay_stand
1218,242,242,0,lay_stand
1219,242,242,0,lay_stand
1220,242,233,9,lay_stand
1221,242,233,9,lay_stand
1222,242,233,9,lay_stand
1223,242,242,0,lay_stand
1224,242,242,0,lay_stand
1225,242,242,0,lay_stand
1226,242,242,0,lay_stand
1227,242,242,0,lay_stand
1228,242,242,0,lay_stand
1229,242,242,0,lay_stand
1230,250,250,0,lay_stand
1231,258,250,8,lay_stand
1232,258,241,17,lay_stand
1233,267,250,17,lay_stand
1234,250,250,0,lay_stand
1235,250,259,-9,lay_stand
1236,241,250,-9,lay_stand
1237,250,250,0,lay_stand
1238,250,241,9,lay_stand
1239,250,241,9,lay_stand
1240,250,241,9,lay_stand
1241,250,241,9,lay_stand
1242,259,250,9,lay_stand
1243,259,250,9,lay_stand
1244,259,250,9,lay_stand
1245,259,250,9,lay_stand
1246,267,250,17,lay_stand
1247,267,250,17,lay_stand
1248,275,258,17,lay_stand
1249,267,258,9,lay_stand
1250,267,258,9,lay_stand
1251,259,250,9,lay_stand
1252,267,250,17,lay_stand
1253,267,242,25,lay_stand
1254,275,250,25,lay_stand
1255,275,250,25,lay_stand
1256,275,267,8,lay_stand
1257,275,267,8,lay_stand
1258,275,267,8,lay_stand
1259,275,250,25,lay_stand
1260,267,242,25,lay_stand
1261,267,242,25,lay_stand
1262,267,250,17,lay_stand
1263,275,258,17,lay_stand
1264,275,258,17,lay_stand
1265,275,258,17,lay_stand
1266,275,258,17,lay_stand
1267,283,258,25,lay_stand
1268,283,258,25,lay_stand
1269,283,258,25,lay_stand
1270,275,258,17,lay_stand
1271,275,258,17,lay_stand
1272,275,258,17,lay_stand
1273,275,258,17,lay_stand
1274,275,250,25,lay_stand
1275,275,250,25,lay_stand
1276,283,250,33,lay_stand
1277,283,258,25,lay_stand
1278,275,250,25,lay_stand
1279,267,250,17,lay_stand
1280,267,250,17,lay_stand
1281,275,258,17,lay_stand
1282,292,258,34,lay_stand
1283,292,250,42,lay_stand
1284,292,250,42,lay_stand
1285,292,250,42,lay_stand
1286,292,258,34,lay_stand
1287,300,266,34,lay_stand
1288,291,266,25,lay_stand
1289,291,258,33,lay_stand
1290,283,250,33,lay_stand
1291,283,250,33,lay_stand
1292,283,250,33,lay_stand
1293,283,250,33,lay_stand
1294,283,250,33,lay_stand
1295,283,250,33,lay_stand
1296,283,250,33,lay_stand
1297,275,250,25,lay_stand
1298,275,250,25,lay_stand
1299,275,250,25,lay_stand
1300,275,250,25,lay_stand
1301,275,242,33,lay_stand
1302,275,242,33,lay_stand
1303,283,242,41,lay_stand
1304,283,242,41,lay_stand
1305,283,242,41,lay_stand
1306,275,242,33,lay_stand
1307,275,250,25,lay_stand
1308,283,258,25,lay_stand
1309,283,258,25,lay_stand
1310,283,258,25,lay_stand
1311,283,258,25,lay_stand
1312,291,258,33,lay_stand
1313,291,250,41,lay_stand
1314,291,250,41,lay_stand
1315,291,250,41,lay_stand
1316,291,250,41,lay_stand
1317,283,242,41,lay_stand
1318,283,242,41,lay_stand
1319,283,250,33,lay_stand
1320,291,258,33,lay_stand
1321,291,258,33,lay_stand
1322,291,258,33,lay_stand
1323,291,258,33,lay_stand
1324,283,258,25,lay_stand
1325,283,258,25,lay_stand
1326,275,250,25,lay_stand
1327,283,250,33,lay_stand
1328,283,242,41,lay_stand
1329,291,250,41,lay_stand
1330,291,250,41,lay_stand
1331,291,250,41,lay_stand
1332,283,242,41,lay_stand
1333,283,242,41,lay_stand
1334,283,250,33,lay_stand
1335,291,258,33,lay_stand
1336,291,258,33,lay_stand
1337,291,250,41,lay_stand
1338,291,250,41,lay_stand
1339,283,250,33,lay_stand
1340,283,250,33,lay_stand
1341,283,250,33,lay_stand
1342,291,250,41,lay_stand
1343,291,241,50,lay_stand
1344,291,241,50,lay_stand
1345,291,241,50,lay_stand
1346,291,233,58,lay_stand
1347,291,233,58,lay_stand
1348,283,233,50,lay_stand
1349,283,241,42,lay_stand
1350,275,233,42,lay_stand
1351,283,233,50,lay_stand
1352,283,242,41,lay_stand
1353,291,250,41,lay_stand
1354,291,250,41,lay_stand
1355,291,250,41,lay_stand
1356,300,259,41,lay_stand
1357,292,259,33,lay_stand
1358,292,259,33,lay_stand
1359,283,250,33,lay_stand
1360,291,250,41,lay_stand
1361,291,250,41,lay_stand
1362,291,250,41,lay_stand
1363,283,250,33,lay_stand
1364,283,241,42,lay_stand
1365,283,241,42,lay_stand
1366,283,241,42,lay_stand
1367,283,258,25,lay_stand
1368,283,258,25,lay_stand
1369,283,258,25,lay_stand
1370,283,250,33,lay_stand
1371,283,250,33,lay_stand
1372,283,250,33,lay_stand
1373,283,250,33,lay_stand
1374,292,259,33,lay_stand
1375,300,259,41,lay_stand
1376,300,250,50,lay_stand
1377,300,250,50,lay_stand
1378,300,250,50,lay_stand
1379,300,250,50,lay_stand
1380,300,250,50,lay_stand
1381,292,250,42,lay_stand
1382,292,242,50,lay_stand
1383,300,250,50,lay_stand
1384,308,250,58,lay_stand
1385,308,242,66,lay_stand
1386,300,234,66,lay_stand
1387,292,234,58,lay_stand
1388,292,234,58,lay_stand
1389,300,242,58,lay_stand
1390,300,242,58,lay_stand
1391,300,233,67,lay_stand
1392,300,233,67,lay_stand
1393,308,233,75,lay_stand
1394,308,233,75,lay_stand
1395,316,241,75,lay_stand
1396,316,241,75,lay_stand
1397,316,241,75,lay_stand
1398,316,241,75,lay_stand
1399,316,241,75,lay_stand
1400,316,233,83,lay_stand
1401,316,233,83,lay_stand
1402,316,233,83,lay_stand
1403,316,233,83,lay_stand
1404,333,250,83,lay_stand
1405,333,250,83,lay_stand
1406,333,250,83,lay_stand
1407,333,250,83,lay_stand
1408,333,250,83,lay_stand
1409,333,250,83,lay_stand
1410,333,250,83,lay_stand
1411,325,250,75,lay_stand
1412,325,250,75,lay_stand
1413,325,250,75,lay_stand
1414,333,250,83,lay_stand
1415,333,242,91,lay_stand
1416,341,250,91,lay_stand
1417,341,250,91,lay_stand
1418,341,241,100,lay_stand
1419,333,233,100,lay_stand
1420,333,233,100,lay_stand
1421,333,242,91,lay_stand
1422,341,250,91,lay_stand
1423,341,250,91,lay_stand
1424,341,241,100,lay_stand
1425,341,241,100,lay_stand
1426,341,241,100,lay_stand
1427,341,241,100,lay_stand
1428,341,241,100,lay_stand
1429,341,241,100,lay_stand
1430,341,241,100,lay_stand
1431,350,250,100,lay_stand
1432,350,250,100,lay_stand
1433,350,250,100,lay_stand
1434,358,258,100,lay_stand
1435,358,258,100,lay_stand
1436,358,250,108,lay_stand
1437,350,242,108,lay_stand
1438,350,242,108,lay_stand
1439,350,250,100,lay_stand
1440,358,258,100,lay_stand
1441,358,258,100,lay_stand
1442,358,250,108,lay_stand
1443,358,250,108,lay_stand
1444,358,250,108,lay_stand
1445,358,250,108,lay_stand
1446,366,258,108,lay_stand
1447,366,258,108,lay_stand
1448,366,258,108,lay_stand
1449,358,250,108,lay_stand
1450,358,250,108,lay_stand
1451,358,242,116,lay_stand
1452,358,242,116,lay_stand
1453,358,242,116,lay_stand
1454,358,250,108,lay_stand
1455,366,258,108,lay_stand
1456,366,258,108,lay_stand
1457,366,250,116,lay_stand
1458,366,250,116,stand
1459,366,250,116,stand
1460,366,258,108,stand
1461,366,258,108,stand
1462,358,258,100,stand
1463,358,258,100,stand
1464,358,258,100,stand
1465,366,258,108,stand
1466,366,250,116,stand
1467,366,250,116,stand
1468,375,250,125,stand
1469,375,258,117,stand
1470,367,250,117,stand
1471,350,250,100,stand
1472,350,250,100,stand
1473,358,258,100,stand
1474,366,258,108,stand
1475,366,258,108,stand
1476,366,258,108,stand
1477,366,258,108,stand
1478,366,258,108,stand
1479,366,258,108,stand
1480,366,258,108,stand
1481,366,258,108,stand
1482,375,267,108,stand
1483,375,267,108,stand
1484,375,267,108,stand
1485,375,267,108,stand
1486,367,267,100,stand
1487,367,267,100,stand
1488,358,258,100,stand
1489,366,258,108,stand
1490,366,258,108,stand
1491,366,258,108,stand
1492,366,258,108,stand
1493,366,258,108,stand
1494,375,267,108,stand
1495,375,267,108,stand
1496,375,267,108,stand
1497,366,258,108,stand
1498,366,258,108,stand
1499,366,250,116,stand
1500,375,259,116,stand
1501,375,259,116,stand
1502,375,267,108,stand
1503,375,267,108,stand
1504,375,267,108,stand
1505,375,259,116,stand
1506,366,250,116,stand
1507,366,250,116,stand
1508,366,258,108,stand
1509,375,267,108,stand
1510,367,267,100,stand
1511,367,267,100,stand
1512,358,258,100,stand
1513,366,258,108,stand
1514,366,258,108,stand
1515,366,258,108,stand
1516,358,258,100,stand
1517,358,250,108,stand
1518,367,259,108,stand
1519,375,259,116,stand
1520,375,267,108,stand
1521,366,258,108,stand
1522,366,258,108,stand
1523,366,266,100,stand
1524,366,266,100,stand
1525,358,266,92,stand
1526,358,250,108,stand
1527,367,259,108,stand
1528,375,259,116,stand
1529,375,267,108,stand
1530,375,267,108,stand
1531,375,267,108,stand
1532,375,267,108,stand
1533,375,267,108,stand
1534,375,267,108,stand
1535,375,267,108,stand
1536,366,258,108,stand
1537,366,258,108,stand
1538,366,258,108,stand
1539,375,267,108,stand
1540,367,267,100,stand
1541,367,267,100,stand
1542,367,267,100,stand
1543,375,267,108,stand
1544,375,267,108,stand
1545,366,258,108,stand
1546,366,258,108,stand
1547,366,258,108,stand
1548,375,267,108,stand
1549,375,267,108,stand
1550,375,267,108,stand
1551,366,258,108,stand
1552,358,258,100,stand
1553,358,258,100,stand
1554,358,258,100,stand
1555,366,258,108,stand
1556,366,258,108,stand
1557,366,258,108,stand
1558,366,258,108,stand
1559,366,258,108,stand
1560,375,267,108,stand
1561,375,267,108,stand
1562,375,267,108,stand
1563,366,258,108,stand
1564,366,258,108,stand
1565,366,258,108,stand
1566,375,267,108,stand
1567,375,267,108,stand
1568,375,267,108,stand
1569,366,258,108,stand
1570,366,258,108,stand
1571,366,258,108,stand
1572,366,258,108,stand
1573,366,258,108,stand
1574,366,258,108,stand
1575,375,267,108,stand
1576,367,267,100,stand
1577,367,267,100,stand
1578,367,267,100,stand
1579,375,267,108,stand
1580,375,275,100,stand
1581,375,275,100,stand
1582,384,275,109,stand
1583,384,267,117,stand
1584,384,267,117,stand
1585,375,267,108,stand
1586,375,267,108,stand
1587,366,258,108,stand
1588,358,258,100,stand
1589,358,258,100,stand
1590,367,267,100,stand
1591,375,267,108,stand
1592,375,267,108,stand
1593,375,267,108,stand
1594,375,267,108,stand
1595,375,267,108,stand
1596,366,258,108,stand
1597,366,258,108,stand
1598,366,258,108,stand
1599,366,258,108,stand
1600,358,258,100,stand
1601,358,258,100,stand
1602,367,267,100,stand
1603,375,267,108,stand
1604,375,259,116,stand
1605,375,259,116,stand
1606,375,259,116,stand
1607,375,267,108,stand
1608,366,258,108,stand
1609,366,258,108,stand
1610,366,250,116,stand
1611,375,259,116,stand
1612,375,259,116,stand
1613,375,267,108,stand
1614,366,258,108,stand
1615,366,258,108,stand
1616,366,250,116,stand
1617,366,250,116,stand
1618,366,250,116,stand
1619,366,258,108,stand
1620,375,267,108,stand
1621,367,267,100,stand
1622,367,267,100,stand
1623,367,267,100,stand
1624,367,267,100,stand
1625,367,259,108,stand
1626,358,250,108,stand
1627,366,250,116,stand
1628,366,258,108,stand
1629,375,267,108,stand
1630,367,267,100,stand
1631,367,259,108,stand
1632,367,259,108,stand
1633,367,259,108,stand
1634,367,259,108,stand
1635,367,259,108,stand
1636,375,259,116,stand
1637,375,267,108,stand
1638,375,267,108,stand
1639,375,267,108,stand
1640,375,267,108,stand
1641,366,258,108,stand
1642,366,258,108,stand
1643,366,250,116,stand
1644,366,250,116,stand
1645,358,250,108,stand
1646,358,250,108,stand
1647,358,250,108,stand
1648,366,250,116,stand
1649,366,250,116,stand
1650,366,250,116,stand
1651,366,250,116,stand
1652,366,258,108,stand
1653,375,267,108,stand
1654,367,267,100,stand
1655,367,267,100,stand
1656,367,267,100,stand
1657,375,267,108,stand
1658,375,259,116,stand
1659,375,259,116,stand
1660,384,259,125,stand
1661,384,267,117,stand
1662,375,258,117,stand
1663,366,258,108,stand
1664,366,250,116,stand
1665,366,250,116,stand
1666,366,250,116,stand
1667,366,250,116,stand
1668,375,259,116,stand
1669,375,259,116,stand
1670,375,259,116,stand
1671,375,259,116,stand
1672,375,259,116,stand
1673,375,267,108,stand
1674,366,258,108,stand
1675,366,258,108,stand
1676,366,250,116,stand
1677,366,250,116,stand
1678,350,250,100,stand
1679,350,250,100,stand
1680,350,250,100,stand
1681,358,250,108,stand
1682,358,258,100,stand
1683,367,267,100,stand
1684,367,267,100,stand
1685,367,267,100,stand
1686,358,258,100,stand
1687,366,258,108,stand
1688,366,258,108,stand
1689,375,267,108,stand
1690,375,267,108,stand
1691,375,259,116,stand
1692,375,259,116,stand
1693,375,259,116,stand
1694,375,267,108,stand
1695,366,258,108,stand
1696,366,258,108,stand
1697,366,258,108,stand
1698,375,267,108,stand
1699,375,267,108,stand
1700,375,259,116,stand
1701,375,259,116,stand
1702,367,259,108,stand
1703,367,267,100,stand
1704,358,258,100,stand
1705,366,258,108,stand
1706,366,258,108,stand
1707,366,258,108,stand
1708,366,258,108,stand
1709,366,258,108,stand
1710,366,258,108,stand
1711,366,258,108,stand
1712,366,258,108,stand
1713,383,275,108,stand
1714,383,275,108,stand
1715,383,283,100,stand
1716,375,275,100,stand
1717,375,275,100,stand
1718,375,267,108,stand
1719,375,267,108,stand
1720,375,267,108,stand
1721,375,267,108,stand
1722,375,267,108,stand
1723,375,267,108,stand
1724,375,267,108,stand
1725,375,267,108,stand
1726,375,267,108,stand
1727,375,267,108,stand
1728,375,267,108,stand
1729,375,267,108,stand
1730,375,267,108,stand
1731,375,267,108,stand
1732,375,267,108,stand
1733,375,267,108,stand
1734,375,267,108,stand
1735,375,267,108,stand
1736,375,267,108,stand
1737,366,258,108,stand
1738,358,258,100,stand
1739,358,250,108,stand
1740,367,259,108,stand
1741,367,259,108,stand
1742,367,267,100,stand
1743,367,267,100,stand
1744,375,267,108,stand
1745,375,267,108,stand
1746,366,258,108,stand
1747,358,258,100,stand
1748,358,258,100,stand
1749,367,267,100,stand
1750,367,267,100,stand
1751,367,267,100,stand
1752,367,267,100,stand
1753,367,267,100,stand
1754,367,267,100,stand
1755,367,267,100,stand
1756,375,267,108,stand
1757,375,259,116,stand
1758,375,259,116,stand
1759,375,259,116,stand
1760,375,267,108,stand
1761,383,275,108,stand
1762,375,275,100,stand
1763,375,275,100,stand
1764,367,267,100,stand
1765,375,267,108,stand
1766,375,259,116,stand
1767,375,259,116,stand
1768,375,259,116,stand
1769,375,259,116,stand
1770,366,250,116,stand
1771,375,250,125,stand
1772,375,250,125,stand
1773,384,259,125,stand
1774,384,259,125,stand
1775,384,259,125,stand
1776,384,259,125,stand
1777,375,259,116,stand
1778,375,267,108,stand
1779,375,267,108,stand
1780,375,267,108,stand
1781,375,267,108,stand
1782,375,267,108,stand
1783,375,267,108,stand
1784,375,267,108,stand
1785,383,275,108,stand
1786,375,275,100,stand
1787,375,283,92,stand
1788,367,275,92,stand
1789,367,275,92,stand
1790,367,267,100,stand
1791,367,267,100,stand
1792,375,267,108,stand
1793,375,259,116,stand
1794,375,259,116,stand
1795,367,259,108,stand
1796,367,267,100,stand
1797,358,258,100,stand
1798,358,258,100,stand
1799,358,258,100,stand
1800,367,267,100,stand
1801,375,267,108,stand
1802,375,267,108,stand
1803,366,258,108,stand
1804,358,258,100,stand
1805,358,250,108,stand
1806,367,259,108,stand
1807,367,259,108,stand
1808,367,267,100,stand
1809,358,258,100,stand
1810,358,258,100,stand
1811,358,250,108,stand
1812,358,250,108,stand
1813,358,250,108,stand
1814,358,258,100,stand
1815,358,258,100,stand
1816,358,258,100,stand
1817,358,258,100,stand
1818,367,267,100,stand
1819,359,267,92,stand
1820,359,259,100,stand
1821,359,259,100,stand
1822,367,259,108,stand
1823,367,267,100,stand
1824,367,267,100,stand
1825,367,267,100,stand
1826,367,267,100,stand
1827,358,258,100,stand
1828,358,258,100,stand
1829,358,258,100,stand
1830,367,267,100,stand
1831,375,267,108,stand
1832,375,267,108,stand
1833,375,267,108,stand
1834,367,267,100,stand
1835,367,267,100,stand
1836,367,267,100,stand
1837,367,267,100,stand
1838,367,259,108,stand
1839,358,250,108,stand
1840,366,250,116,stand
1841,366,258,108,stand
1842,375,267,108,stand
1843,367,267,100,stand
1844,367,267,100,stand
1845,367,267,100,stand
1846,367,267,100,stand
1847,367,267,100,stand
1848,367,267,100,stand
1849,375,267,108,stand
1850,375,267,108,stand
1851,375,267,108,stand
1852,375,267,108,stand
1853,375,267,108,stand
1854,375,267,108,stand
1855,375,267,108,stand
1856,375,267,108,stand
1857,366,258,108,stand
1858,366,258,108,stand
1859,366,258,108,stand
1860,366,258,108,stand
1861,366,258,108,stand
1862,366,250,116,stand
1863,366,250,116,stand
1864,366,250,116,stand
1865,366,258,108,stand
1866,366,258,108,stand
1867,358,258,100,stand
1868,358,258,100,stand_sit
1869,358,258,100,stand_sit
1870,358,258,100,stand_sit
1871,358,258,100,stand_sit
1872,358,258,100,stand_sit
1873,366,258,108,stand_sit
1874,366,250,116,stand_sit
1875,358,242,116,stand_sit
1876,358,242,116,stand_sit
1877,358,242,116,stand_sit
1878,358,242,116,stand_sit
1879,358,242,116,stand_sit
1880,358,250,108,stand_sit
1881,358,250,108,stand_sit
1882,350,250,100,stand_sit
1883,350,250,100,stand_sit
1884,350,250,100,stand_sit
1885,350,250,100,stand_sit
1886,350,258,92,stand_sit
1887,342,250,92,stand_sit
1888,350,250,100,stand_sit
1889,350,242,108,stand_sit
1890,350,242,108,stand_sit
1891,350,242,108,stand_sit
1892,350,250,100,stand_sit
1893,350,250,100,stand_sit
1894,342,250,92,stand_sit
1895,342,242,100,stand_sit
1896,333,233,100,stand_sit
1897,341,233,108,stand_sit
1898,341,233,108,stand_sit
1899,341,233,108,stand_sit
1900,333,233,100,stand_sit
1901,333,241,92,stand_sit
1902,333,241,92,stand_sit
1903,341,241,100,stand_sit
1904,341,233,108,stand_sit
1905,333,225,108,stand_sit
1906,333,225,108,stand_sit
1907,333,225,108,stand_sit
1908,333,225,108,stand_sit
1909,333,225,108,stand_sit
1910,333,225,108,stand_sit
1911,333,225,108,stand_sit
1912,333,225,108,stand_sit
1913,333,225,108,stand_sit
1914,325,217,108,stand_sit
1915,325,217,108,stand_sit
1916,325,217,108,stand_sit
1917,325,217,108,stand_sit
1918,325,217,108,stand_sit
1919,325,217,108,stand_sit
1920,325,217,108,stand_sit
1921,317,217,100,stand_sit
1922,317,225,92,stand_sit
1923,317,225,92,stand_sit
1924,317,225,92,stand_sit
1925,317,225,92,stand_sit
1926,308,216,92,stand_sit
1927,316,216,100,stand_sit
1928,316,216,100,stand_sit
1929,316,216,100,stand_sit
1930,316,216,100,stand_sit
1931,316,216,100,stand_sit
1932,316,216,100,stand_sit
1933,308,216,92,stand_sit
1934,308,216,92,stand_sit
1935,325,233,92,stand_sit
1936,333,233,100,stand_sit
1937,333,233,100,stand_sit
1938,316,216,100,stand_sit
1939,316,216,100,stand_sit
1940,316,216,100,stand_sit
1941,325,225,100,stand_sit
1942,325,225,100,stand_sit
1943,325,225,100,stand_sit
1944,325,225,100,stand_sit
1945,325,225,100,stand_sit
1946,325,225,100,stand_sit
1947,316,216,100,stand_sit
1948,316,216,100,stand_sit
1949,316,225,91,stand_sit
1950,325,234,91,stand_sit
1951,317,234,83,stand_sit
1952,317,225,92,stand_sit
1953,317,225,92,stand_sit
1954,325,225,100,stand_sit
1955,325,225,100,stand_sit
1956,325,225,100,stand_sit
1957,325,225,100,stand_sit
1958,325,225,100,stand_sit
1959,325,225,100,stand_sit
1960,317,225,92,stand_sit
1961,317,225,92,stand_sit
1962,308,216,92,stand_sit
1963,308,216,92,stand_sit
1964,308,225,83,stand_sit
1965,325,242,83,stand_sit
1966,325,242,83,stand_sit
1967,325,242,83,stand_sit
1968,317,234,83,stand_sit
1969,325,234,91,stand_sit
1970,325,234,91,stand_sit
1971,325,234,91,stand_sit
1972,325,234,91,stand_sit
1973,325,234,91,stand_sit
1974,325,234,91,stand_sit
1975,325,234,91,stand_sit
1976,325,234,91,stand_sit
1977,325,234,91,stand_sit
1978,325,234,91,stand_sit
1979,325,234,91,stand_sit
1980,325,234,91,stand_sit
1981,325,234,91,stand_sit
1982,325,234,91,stand_sit
1983,316,225,91,stand_sit
1984,308,225,83,stand_sit
1985,308,225,83,stand_sit
1986,308,225,83,stand_sit
1987,316,225,91,stand_sit
1988,316,225,91,stand_sit
1989,316,225,91,stand_sit
1990,308,225,83,stand_sit
1991,308,225,83,stand_sit
1992,300,217,83,stand_sit
1993,308,217,91,stand_sit
1994,308,225,83,stand_sit
1995,308,225,83,stand_sit
1996,308,225,83,stand_sit
1997,308,225,83,stand_sit
1998,316,233,83,stand_sit
1999,308,233,75,stand_sit
2000,308,233,75,stand_sit
2001,300,225,75,stand_sit
2002,300,225,75,stand_sit
2003,300,225,75,stand_sit
2004,300,225,75,stand_sit
2005,308,225,83,stand_sit
2006,308,225,83,stand_sit
2007,316,233,83,stand_sit
2008,316,233,83,stand_sit
2009,316,233,83,stand_sit
2010,308,225,83,stand_sit
2011,300,225,75,stand_sit
2012,300,225,75,stand_sit
2013,308,233,75,stand_sit
2014,308,233,75,stand_sit
2015,308,233,75,stand_sit
2016,308,233,75,stand_sit
2017,316,233,83,stand_sit
2018,316,241,75,stand_sit
2019,316,241,75,stand_sit
2020,308,241,67,stand_sit
2021,308,241,67,stand_sit
2022,308,241,67,stand_sit
2023,308,241,67,stand_sit
2024,308,250,58,stand_sit
2025,317,259,58,stand_sit
2026,317,259,58,stand_sit
2027,317,250,67,stand_sit
2028,317,250,67,stand_sit
2029,325,250,75,stand_sit
2030,325,259,66,stand_sit
2031,325,259,66,stand_sit
2032,325,259,66,stand_sit
2033,325,250,75,stand_sit
2034,325,250,75,stand_sit
2035,325,250,75,stand_sit
2036,325,259,66,stand_sit
2037,325,259,66,stand_sit
2038,317,259,58,stand_sit
2039,317,259,58,stand_sit
2040,325,267,58,stand_sit
2041,325,267,58,stand_sit
2042,325,258,67,stand_sit
2043,325,258,67,stand_sit
2044,333,258,75,stand_sit
2045,333,267,66,stand_sit
2046,333,267,66,stand_sit
2047,333,267,66,sit
2048,333,258,75,sit
2049,333,258,75,sit
2050,333,258,75,sit
2051,333,258,75,sit
2052,333,258,75,sit
2053,333,258,75,sit
2054,333,267,66,sit
2055,325,259,66,sit
2056,317,259,58,sit
2057,317,259,58,sit
2058,317,259,58,sit
2059,317,259,58,sit
2060,317,259,58,sit
2061,317,259,58,sit
2062,325,259,66,sit
2063,325,259,66,sit
2064,333,267,66,sit
2065,333,267,66,sit
2066,333,258,75,sit
2067,333,258,75,sit
2068,325,258,67,sit
2069,325,267,58,sit
2070,325,267,58,sit
2071,325,267,58,sit
2072,325,258,67,sit
2073,325,258,67,sit
2074,333,258,75,sit
2075,333,258,75,sit
2076,333,258,75,sit
2077,333,258,75,sit
2078,333,267,66,sit
2079,325,259,66,sit
2080,317,259,58,sit
2081,317,250,67,sit
2082,325,258,67,sit
2083,333,258,75,sit
2084,333,267,66,sit
2085,333,267,66,sit
2086,333,267,66,sit
2087,333,258,75,sit
2088,333,258,75,sit
2089,333,258,75,sit
2090,333,258,75,sit
2091,333,258,75,sit
2092,333,258,75,sit
2093,333,267,66,sit
2094,333,267,66,sit
2095,325,267,58,sit
2096,325,267,58,sit
2097,325,267,58,sit
2098,325,267,58,sit
2099,325,267,58,sit
2100,325,267,58,sit
2101,325,267,58,sit
2102,325,267,58,sit
2103,325,267,58,sit
2104,333,267,66,sit
2105,333,267,66,sit
2106,325,259,66,sit
2107,317,259,58,sit
2108,317,250,67,sit
2109,325,258,67,sit
2110,333,258,75,sit
2111,333,267,66,sit
2112,325,259,66,sit
2113,325,259,66,sit
2114,325,259,66,sit
2115,333,267,66,sit
2116,333,267,66,sit
2117,333,267,66,sit
2118,325,259,66,sit
2119,317,259,58,sit
2120,317,259,58,sit
2121,325,267,58,sit
2122,333,267,66,sit
2123,333,267,66,sit
2124,333,267,66,sit
2125,333,267,66,sit
2126,333,267,66,sit
2127,333,267,66,sit
2128,333,267,66,sit
2129,333,267,66,sit
2130,325,259,66,sit
2131,317,259,58,sit
2132,317,259,58,sit
2133,325,267,58,sit
2134,333,267,66,sit
2135,333,267,66,sit
2136,333,267,66,sit
2137,325,267,58,sit
2138,325,258,67,sit
2139,325,258,67,sit
2140,325,258,67,sit
2141,325,267,58,sit
2142,325,267,58,sit
2143,325,267,58,sit
2144,325,258,67,sit
2145,325,258,67,sit
2146,333,258,75,sit
2147,333,258,75,sit
2148,333,258,75,sit
2149,325,258,67,sit
2150,325,267,58,sit
2151,325,267,58,sit
2152,333,267,66,sit
2153,333,267,66,sit
2154,333,267,66,sit
2155,333,267,66,sit
2156,333,258,75,sit
2157,333,258,75,sit
2158,342,258,84,sit
2159,342,258,84,sit
2160,342,258,84,sit
2161,333,258,75,sit
2162,333,267,66,sit
2163,325,259,66,sit
2164,325,259,66,sit
2165,325,259,66,sit
2166,333,267,66,sit
2167,333,267,66,sit
2168,333,267,66,sit
2169,333,267,66,sit
2170,333,267,66,sit
2171,333,267,66,sit
2172,325,259,66,sit
2173,325,259,66,sit
2174,325,259,66,sit
2175,333,267,66,sit
2176,333,267,66,sit
2177,333,258,75,sit
2178,333,258,75,sit
2179,333,258,75,sit
2180,333,267,66,sit
2181,333,267,66,sit
2182,325,267,58,sit
2183,325,267,58,sit
2184,325,267,58,sit
2185,325,267,58,sit
2186,325,258,67,sit
2187,325,258,67,sit
2188,333,258,75,sit
2189,333,267,66,sit
2190,325,259,66,sit
2191,317,259,58,sit
2192,317,242,75,sit
2193,325,250,75,sit
2194,325,250,75,sit
2195,325,267,58,sit
2196,325,267,58,sit
2197,333,267,66,sit
2198,333,258,75,sit
2199,333,258,75,sit
2200,333,258,75,sit
2201,333,258,75,sit
2202,341,266,75,sit
2203,333,266,67,sit
2204,333,275,58,sit
2205,325,267,58,sit
2206,333,267,66,sit
2207,333,267,66,sit
2208,333,267,66,sit
2209,333,267,66,sit
2210,333,267,66,sit
2211,333,267,66,sit
2212,333,267,66,sit
2213,333,267,66,sit
2214,325,259,66,sit
2215,325,259,66,sit
2216,325,259,66,sit
2217,333,267,66,sit
2218,333,267,66,sit
2219,333,258,75,sit
2220,333,258,75,sit
2221,325,258,67,sit
2222,325,267,58,sit
2223,325,267,58,sit
2224,325,267,58,sit
2225,325,267,58,sit
2226,325,267,58,sit
2227,325,267,58,sit
2228,325,267,58,sit
2229,325,267,58,sit
2230,325,267,58,sit
2231,325,258,67,sit
2232,325,258,67,sit
2233,325,258,67,sit
2234,325,258,67,sit
2235,325,258,67,sit
2236,325,258,67,sit
2237,325,267,58,sit
2238,325,267,58,sit
2239,333,267,66,sit
2240,333,267,66,sit
2241,333,267,66,sit
2242,333,267,66,sit
2243,333,267,66,sit
2244,333,267,66,sit
2245,333,267,66,sit
2246,333,267,66,sit
2247,333,267,66,sit
2248,325,267,58,sit
2249,325,267,58,sit
